Date,Cash,Equity,Positions,Market_Value,Total_Exposure,Drawdown
2018-03-12,116977.745097809,188087.314418488,4,71109.5693206787,0.37806680126477,-0.044436291382909
2018-03-13,1e+05,171454.596603394,4,71454.5966033936,0.41675521111097,-0.128937585736073
2018-03-14,81409.8281342316,171257.949418716,5,89848.1212844849,0.524636208651612,-0.1299366372333
2018-03-15,1e+05,189665.729785919,5,89665.7297859192,0.472756622333024,-0.036417268691749
2018-03-16,1e+05,190423.345718384,5,90423.3457183838,0.474854306215743,-0.0325682569050077
2018-03-17,1e+05,190423.345718384,5,90423.3457183838,0.474854306215743,-0.0325682569050077
2018-03-18,1e+05,190423.345718384,5,90423.3457183838,0.474854306215743,-0.0325682569050077
2018-03-19,117613.419372246,189283.321090385,4,71669.9017181397,0.37863823027448,-0.0383600678243828
2018-03-20,118259.981696404,171944.38156823,3,53684.3998718262,0.312219564153212,-0.12644926939815
2018-03-21,99369.119871254,155437.080648537,3,56067.9607772827,0.360711617481157,-0.210313392477626
2018-03-22,80622.1814492722,155318.461799004,4,74696.2803497315,0.480923384667531,-0.210916026781391
2018-03-23,81906.6853501892,175033.46231247,5,93126.7769622803,0.532051275978478,-0.110755422839121
2018-03-24,1e+05,193126.77696228,5,93126.7769622803,0.482205411528557,-0.0188336741480798
2018-03-25,1e+05,193126.77696228,5,93126.7769622803,0.482205411528557,-0.0188336741480798
2018-03-26,118662.91755246,195539.714061249,4,76876.7965087891,0.393151830449691,-0.00657492543831842
2018-03-27,1e+05,175298.079650879,4,75298.0796508789,0.429543094829341,-0.10941105399619
2018-03-28,81857.8255116348,172225.477695168,5,90367.6521835327,0.524705481400841,-0.125021181287236
2018-03-29,1e+05,192957.75868988,5,92957.7586898804,0.481751857613982,-0.0196923589971768
2018-03-30,1e+05,192957.75868988,5,92957.7586898804,0.481751857613982,-0.0196923589971768
2018-03-31,1e+05,192957.75868988,5,92957.7586898804,0.481751857613982,-0.0196923589971768
2018-04-01,1e+05,192957.75868988,5,92957.7586898804,0.481751857613982,-0.0196923589971768
2018-04-02,118735.545169525,192524.013080292,4,73788.4679107666,0.383268906201292,-0.0218959715298791
2018-04-03,1e+05,176024.82686615,4,76024.8268661499,0.431898319229477,-0.105718868447161
2018-04-04,1e+05,176013.42313385,4,76013.4231338501,0.431861512494109,-0.105776804266821
2018-04-05,1e+05,177325.566169739,4,77325.5661697388,0.436065525349692,-0.0991105584889689
2018-04-06,1e+05,177051.728607178,4,77051.7286071777,0.435193314481167,-0.100501769999689
2018-04-07,1e+05,177051.728607178,4,77051.7286071777,0.435193314481167,-0.100501769999689
2018-04-08,1e+05,177051.728607178,4,77051.7286071777,0.435193314481167,-0.100501769999689
2018-04-09,119349.960755669,178629.76101812,3,59279.8002624512,0.331858476015304,-0.0924846928906891
2018-04-10,120920.529163826,160617.660366524,2,39697.1312026978,0.247152966318338,-0.183993839862334
2018-04-11,119763.896404144,140336.05649173,1,20572.1600875855,0.146592120384955,-0.287033030332035
2018-04-12,1e+05,120600.859649658,1,20600.8596496582,0.170818514142462,-0.387296240230068
2018-04-13,121110.677402519,121110.677402519,0,0,0,-0.384706148792222
2018-04-14,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-15,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-16,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-17,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-18,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-19,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-20,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-21,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-22,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-23,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-24,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-25,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-26,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-27,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-28,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-29,1e+05,1e+05,0,0,0,-0.491957386083468
2018-04-30,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-01,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-02,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-03,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-04,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-05,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-06,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-07,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-08,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-09,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-10,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-11,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-12,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-13,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-14,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-15,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-16,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-17,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-18,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-19,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-20,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-21,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-22,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-23,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-24,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-25,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-26,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-27,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-28,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-29,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-30,1e+05,1e+05,0,0,0,-0.491957386083468
2018-05-31,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-01,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-02,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-03,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-04,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-05,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-06,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-07,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-08,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-09,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-10,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-11,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-12,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-13,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-14,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-15,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-16,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-17,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-18,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-19,1e+05,1e+05,0,0,0,-0.491957386083468
2018-06-20,80918.978529686,99980.9380404892,1,19061.9595108032,0.190655937865713,-0.49205422896083
2018-06-21,81018.2480567932,118779.646372223,2,37761.3983154297,0.317911354922676,-0.396548779769745
2018-06-22,1e+05,138331.800842285,2,38331.8008422852,0.277100425273781,-0.297215503123043
2018-06-23,1e+05,138331.800842285,2,38331.8008422852,0.277100425273781,-0.297215503123043
2018-06-24,1e+05,138331.800842285,2,38331.8008422852,0.277100425273781,-0.297215503123043
2018-06-25,1e+05,137420.999298096,2,37420.9992980957,0.272309177558238,-0.301842763095735
2018-06-26,1e+05,138032.800140381,2,38032.8001403809,0.275534511374841,-0.298734554104626
2018-06-27,1e+05,138534.198455811,2,38534.1984558105,0.278156577114799,-0.296187236996784
2018-06-28,1e+05,138364.000701904,2,38364.0007019043,0.277268657362379,-0.297051914114556
2018-06-29,80901.8808903504,138473.721100311,3,57571.8402099609,0.415760042790036,-0.29649448773449
2018-06-30,1e+05,157571.840209961,3,57571.8402099609,0.365368838323191,-0.199467904200933
2018-07-01,1e+05,157571.840209961,3,57571.8402099609,0.365368838323191,-0.199467904200933
2018-07-02,1e+05,156773.75769043,3,56773.7576904297,0.362138144334952,-0.20352250349437
2018-07-03,1e+05,157695.680419922,3,57695.6804199219,0.3658672213867,-0.198838743161168
2018-07-04,1e+05,157695.680419922,3,57695.6804199219,0.3658672213867,-0.198838743161168
2018-07-05,81712.5002396851,157904.452449158,4,76191.9522094727,0.482519340194065,-0.197778092286711
2018-07-06,80518.78825,176226.78825,5,95708,0.543095638015181,-0.104692818553548
2018-07-07,1e+05,195708,5,95708,0.489034684325628,-0.00571996115623277
2018-07-08,1e+05,195708,5,95708,0.489034684325628,-0.00571996115623277
2018-07-09,119502.72775,196824.47775,4,77321.75,0.392846209393791,-4.77784113363328e-05
2018-07-10,119776.902595749,177710.100532761,3,57933.1979370117,0.325998340912152,-0.0971569600596654
2018-07-11,80508.7681691284,156717.208446228,4,76208.4402770996,0.486279975458138,-0.203809797752762
2018-07-12,1e+05,176780.477783203,4,76780.4777832031,0.434326678748791,-0.10187983977608
2018-07-13,1e+05,175945.119445801,4,75945.1194458008,0.431640955344575,-0.106123816108989
2018-07-14,1e+05,175945.119445801,4,75945.1194458008,0.431640955344575,-0.106123816108989
2018-07-15,1e+05,175945.119445801,4,75945.1194458008,0.431640955344575,-0.106123816108989
2018-07-16,1e+05,174937.238891602,4,74937.2388916016,0.428366420816987,-0.111244278821699
2018-07-17,1e+05,175082.522216797,4,75082.5222167969,0.428840761865571,-0.110506177618792
2018-07-18,118895.964911469,175308.76428891,3,56412.7993774414,0.321791095877402,-0.10935677148185
2018-07-19,1e+05,156426.402282715,3,56426.4022827148,0.360721728936356,-0.205287216987305
2018-07-20,1e+05,156494.401245117,3,56494.4012451172,0.36099950410769,-0.20494175328128
2018-07-21,1e+05,156494.401245117,3,56494.4012451172,0.36099950410769,-0.20494175328128
2018-07-22,1e+05,156494.401245117,3,56494.4012451172,0.36099950410769,-0.20494175328128
2018-07-23,1e+05,156065.997924805,3,56065.9979248047,0.359245438918849,-0.207118224707901
2018-07-24,118092.708981529,156734.68855764,2,38641.9795761108,0.246543888476226,-0.203720991337829
2018-07-25,119460.750192551,139025.310617355,1,19564.5604248047,0.14072660825519,-0.293692177934009
2018-07-26,1e+05,119525.120849609,1,19525.1208496094,0.16335579258001,-0.39276145174875
2018-07-27,1e+05,119365.040283203,1,19365.0402832031,0.16223376825625,-0.393574729242693
2018-07-28,1e+05,119365.040283203,1,19365.0402832031,0.16223376825625,-0.393574729242693
2018-07-29,1e+05,119365.040283203,1,19365.0402832031,0.16223376825625,-0.393574729242693
2018-07-30,119308.59151416,119308.59151416,0,0,0,-0.393861513044463
2018-07-31,1e+05,1e+05,0,0,0,-0.491957386083468
2018-08-01,80891.0703011322,99980.910160141,1,19089.8398590088,0.190934847746758,-0.49205437060488
2018-08-02,80983.5630539627,118978.442067024,2,37994.8790130615,0.319342549397796,-0.395538812925523
2018-08-03,81466.2345438004,137999.465172768,3,56533.2306289673,0.409662679186407,-0.298903909945437
2018-08-04,1e+05,156533.230628967,3,56533.2306289673,0.361158013552846,-0.204744483464601
2018-08-05,1e+05,156533.230628967,3,56533.2306289673,0.361158013552846,-0.204744483464601
2018-08-06,1e+05,156540.102096558,3,56540.1020965576,0.361186056092402,-0.20470957348104
2018-08-07,1e+05,156292.781677246,3,56292.7816772461,0.360175185783653,-0.20596606660406
2018-08-08,80573.7939300995,155764.991104172,4,75191.1971740723,0.482722058667125,-0.208647467627512
2018-08-09,82713.3504165497,172016.271467575,5,89302.9210510254,0.519153916598285,-0.126084038074373
2018-08-10,1e+05,190439.438598633,5,90439.4385986328,0.474898683088651,-0.0324864982155361
2018-08-11,1e+05,190439.438598633,5,90439.4385986328,0.474898683088651,-0.0324864982155361
2018-08-12,1e+05,190439.438598633,5,90439.4385986328,0.474898683088651,-0.0324864982155361
2018-08-13,1e+05,189704.719299316,5,89704.7192993164,0.472864985281574,-0.0362191853487324
2018-08-14,1e+05,191449.684204102,5,91449.6842041016,0.47766954844704,-0.0273540200345358
2018-08-15,1e+05,188315.640350342,5,88315.6403503418,0.468976661662513,-0.0432762983504673
2018-08-16,1e+05,189566.95614624,5,89566.9561462402,0.472481902790824,-0.0369190808726344
2018-08-17,1e+05,190175.403503418,5,90175.403503418,0.474169644665943,-0.0338279090149226
2018-08-18,1e+05,190175.403503418,5,90175.403503418,0.474169644665943,-0.0338279090149226
2018-08-19,1e+05,190175.403503418,5,90175.403503418,0.474169644665943,-0.0338279090149226
2018-08-20,118233.059182976,190685.231141899,4,72452.1719589234,0.379956913941635,-0.0312377673539142
2018-08-21,118205.36626915,172323.905850449,3,54118.5395812988,0.314051258960354,-0.124521124314317
2018-08-22,99408.4361763458,154384.127445267,3,54975.6912689209,0.356096783902939,-0.215662843454836
2018-08-23,81025.8439935303,154714.187125549,4,73688.3431320191,0.476286916546455,-0.213985999627644
2018-08-24,81733.5526431275,174005.968384094,5,92272.4157409668,0.530283050620931,-0.115975529850673
2018-08-25,1e+05,192272.415740967,5,92272.4157409668,0.479904594662596,-0.02317419322913
2018-08-26,1e+05,192272.415740967,5,92272.4157409668,0.479904594662596,-0.02317419322913
2018-08-27,119151.019591408,193265.058745461,4,74114.0391540527,0.383483903583754,-0.0181311437622404
2018-08-28,117766.635715363,174003.856143829,3,56237.2204284668,0.323195253684389,-0.115986260931327
2018-08-29,81046.7849269714,156302.528075775,4,75255.7431488037,0.481474894074137,-0.20591655074621
2018-08-30,84038.1846771164,175145.991554253,5,91107.8068771362,0.520182083921201,-0.110183726337746
2018-08-31,1e+05,190812.193122864,5,90812.1931228638,0.475924476505492,-0.030592746387141
2018-09-01,1e+05,190812.193122864,5,90812.1931228638,0.475924476505492,-0.030592746387141
2018-09-02,1e+05,190812.193122864,5,90812.1931228638,0.475924476505492,-0.030592746387141
2018-09-03,1e+05,190812.193122864,5,90812.1931228638,0.475924476505492,-0.030592746387141
2018-09-04,1e+05,190129.986183167,5,90129.9861831665,0.474044036885047,-0.034058648355899
2018-09-05,1e+05,189982.17930603,5,89982.1793060303,0.473634841092562,-0.0348095702780503
2018-09-06,1e+05,188197.089653015,5,88197.0896530151,0.468642154964388,-0.043878586411982
2018-09-07,1e+05,187151.051734924,5,87151.0517349243,0.465672252049979,-0.0491929047936087
2018-09-08,1e+05,187151.051734924,5,87151.0517349243,0.465672252049979,-0.0491929047936087
2018-09-09,1e+05,187151.051734924,5,87151.0517349243,0.465672252049979,-0.0491929047936087
2018-09-10,117818.32320343,187394.720717773,4,69576.3975143433,0.37128259135501,-0.0479549625238382
2018-09-11,118490.291858521,169775.093684998,3,51284.8018264771,0.302074943463918,-0.137470176263497
2018-09-12,99586.0809116745,150331.8794804,3,50745.7985687256,0.337558465603709,-0.236249989937924
2018-09-13,1e+05,151348.799591064,3,51348.7995910645,0.339274574557617,-0.231083602426262
2018-09-14,1e+05,151978.601226807,3,51978.6012268066,0.34201263077317,-0.227883941733548
2018-09-15,1e+05,151978.601226807,3,51978.6012268066,0.34201263077317,-0.227883941733548
2018-09-16,1e+05,151978.601226807,3,51978.6012268066,0.34201263077317,-0.227883941733548
2018-09-17,118295.286040253,151973.685378021,2,33678.3993377686,0.221606781818816,-0.227908916340214
2018-09-18,115681.422333977,134218.22168853,1,18536.7993545532,0.138109409596934,-0.318114238181306
2018-09-19,1e+05,118654.299354553,1,18654.2993545532,0.157215536698017,-0.397185596034781
2018-09-20,1e+05,118619.050788879,1,18619.0507888794,0.156965096795606,-0.397364673769198
2018-09-21,1e+05,118705.999641418,1,18705.9996414185,0.15758259648143,-0.396922936545988
2018-09-22,1e+05,118705.999641418,1,18705.9996414185,0.15758259648143,-0.396922936545988
2018-09-23,1e+05,118705.999641418,1,18705.9996414185,0.15758259648143,-0.396922936545988
2018-09-24,1e+05,118976.25,1,18976.25,0.159496117922695,-0.395549949560132
2018-09-25,1e+05,119107.84942627,1,19107.8494262695,0.160424770645345,-0.394881368395013
2018-09-26,1e+05,119037.350502014,1,19037.3505020142,0.159927538892022,-0.395239532972583
2018-09-27,1e+05,119074.949569702,1,19074.9495697021,0.160192799901514,-0.395048513686292
2018-09-28,1e+05,119309.949569702,1,19309.9495697022,0.161846934303003,-0.393854613543589
2018-09-29,1e+05,119309.949569702,1,19309.9495697022,0.161846934303003,-0.393854613543589
2018-09-30,1e+05,119309.949569702,1,19309.9495697022,0.161846934303003,-0.393854613543589
2018-10-01,119516.013805199,119516.013805199,0,0,0,-0.392807719415225
2018-10-02,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-03,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-04,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-05,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-06,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-07,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-08,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-09,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-10,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-11,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-12,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-13,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-14,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-15,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-16,1e+05,1e+05,0,0,0,-0.491957386083468
2018-10-17,82408.7067217255,99982.4262804413,1,17573.7195587158,0.175768084577416,-0.492046668067676
2018-10-18,81719.1370120392,117309.637767349,2,35590.5007553101,0.303389401183676,-0.404017049910743
2018-10-19,82659.4767266846,135711.776950989,3,53052.3002243042,0.390918912243435,-0.310526340985623
2018-10-20,1e+05,153052.300224304,3,53052.3002243042,0.346628571714074,-0.222429093281066
2018-10-21,1e+05,153052.300224304,3,53052.3002243042,0.346628571714074,-0.222429093281066
2018-10-22,1e+05,153133.150672913,3,53133.1506729126,0.346973535380352,-0.222018338548593
2018-10-23,1e+05,151920.399551392,3,51920.3995513916,0.341760551609318,-0.22817963104667
2018-10-24,81832.6699261627,150130.903286453,4,68298.2333602905,0.454924548278884,-0.237271034647002
2018-10-25,82064.4319513474,168700.733877007,5,86636.3019256592,0.513550237361875,-0.142928381914883
2018-10-26,1e+05,185702.424621582,5,85702.424621582,0.461504069191468,-0.0565525478461364
2018-10-27,1e+05,185702.424621582,5,85702.424621582,0.461504069191468,-0.0565525478461364
2018-10-28,1e+05,185702.424621582,5,85702.424621582,0.461504069191468,-0.0565525478461364
2018-10-29,116000.842919579,183856.501984825,4,67855.6590652466,0.369068585188503,-0.0659306214607932
2018-10-30,1e+05,168968.553115845,4,68968.5531158447,0.408173898894429,-0.141567746053318
2018-10-31,81201.6204855347,168459.690088501,5,87258.0696029663,0.517975959454306,-0.14415298707869
2018-11-01,1e+05,188923.348014832,5,88923.3480148316,0.470684798619229,-0.0401888844468225
2018-11-02,1e+05,188871.30682373,5,88871.3068237305,0.470538952254257,-0.0404532758744057
2018-11-03,1e+05,188871.30682373,5,88871.3068237305,0.470538952254257,-0.0404532758744057
2018-11-04,1e+05,188871.30682373,5,88871.3068237305,0.470538952254257,-0.0404532758744057
2018-11-05,1e+05,191004.946029663,5,91004.9460296631,0.476453348048537,-0.0296134794810377
2018-11-06,118609.730710754,195396.706876526,4,76786.9761657715,0.39297988893075,-0.00730146287767307
2018-11-07,99226.6771871948,177148.718477478,4,77922.0412902832,0.439867936725661,-0.100009020127381
2018-11-08,81170.0195420761,176751.095927574,5,95581.076385498,0.540766527550491,-0.102029112123435
2018-11-09,1e+05,196791.804016113,5,96791.8040161133,0.491848756100574,-0.000213774903038504
2018-11-10,1e+05,196791.804016113,5,96791.8040161133,0.491848756100574,-0.000213774903038504
2018-11-11,1e+05,196791.804016113,5,96791.8040161133,0.491848756100574,-0.000213774903038504
2018-11-12,119175.366413147,194943.370258362,4,75768.0038452148,0.388666738165028,-0.00960460608243472
2018-11-13,118455.106101715,174300.52513858,3,55845.4190368652,0.320397307997004,-0.114479056015714
2018-11-14,81108.4281125794,155960.674892975,4,74852.2467803955,0.479943080726994,-0.207653310591866
2018-11-15,1e+05,176582.446136475,4,76582.4461364746,0.433692293951385,-0.102885924930502
2018-11-16,1e+05,177415.897102356,4,77415.897102356,0.436352651406952,-0.0986516388577253
2018-11-17,1e+05,177415.897102356,4,77415.897102356,0.436352651406952,-0.0986516388577253
2018-11-18,1e+05,177415.897102356,4,77415.897102356,0.436352651406952,-0.0986516388577253
2018-11-19,120520.259370728,177374.25984375,3,56854.0004730225,0.320531290859821,-0.0988631738747103
